,t,f1,f2,f3,f4,f5,f6
398,3.98,40.0,40.0,0.0,0.0,0.0,0.0
399,3.99,40.0,40.0,0.0,0.0,0.0,0.0
400,4.0,40.0,40.0,0.0,0.0,0.0,0.0
401,4.01,40.0,40.0,0.0,0.0,0.0,0.0
402,4.0200000000000005,40.0,40.0,0.0,0.0,0.0,0.0
403,4.03,40.0,40.0,0.0,0.0,0.0,0.0
404,4.04,40.0,40.0,0.0,0.0,0.0,0.0
405,4.05,40.0,40.0,0.0,0.0,0.0,0.0
406,4.0600000000000005,40.0,40.0,0.0,0.0,0.0,0.0
407,4.07,40.0,40.0,0.0,0.0,0.0,0.0
408,4.08,40.0,40.0,0.0,0.0,0.0,0.0
409,4.09,40.0,40.0,0.0,0.0,0.0,0.0
410,4.1,40.0,40.0,0.0,0.0,0.0,0.0
411,4.11,40.0,40.0,0.0,0.0,0.0,0.0
412,4.12,40.0,40.0,0.0,0.0,0.0,0.0
413,4.13,40.0,40.0,0.0,0.0,0.0,0.0
414,4.14,40.0,40.0,0.0,0.0,0.0,0.0
415,4.15,40.0,40.0,0.0,0.0,0.0,0.0
416,4.16,40.0,40.0,0.0,0.0,0.0,0.0
417,4.17,40.0,40.0,0.0,0.0,0.0,0.0
418,4.18,40.0,40.0,0.0,0.0,0.0,0.0
419,4.19,40.0,40.0,0.0,0.0,0.0,0.0
420,4.2,40.0,40.0,0.0,0.0,0.0,0.0
421,4.21,40.0,40.0,0.0,0.0,0.0,0.0
422,4.22,40.0,40.0,0.0,0.0,0.0,0.0
423,4.23,40.0,40.0,0.0,0.0,0.0,0.0
424,4.24,40.0,40.0,0.0,0.0,0.0,0.0
425,4.25,40.0,40.0,0.0,0.0,0.0,0.0
426,4.26,40.0,40.0,0.0,0.0,0.0,0.0
427,4.2700000000000005,40.0,40.0,0.0,0.0,0.0,0.0
428,4.28,40.0,40.0,0.0,0.0,0.0,0.0
429,4.29,40.0,40.0,0.0,0.0,0.0,0.0
430,4.3,40.0,40.0,0.0,0.0,0.0,0.0
431,4.3100000000000005,40.0,40.0,0.0,0.0,0.0,0.0
432,4.32,40.0,40.0,0.0,0.0,0.0,0.0
